,building_id,total_consumption
305,Lamb_education_Darrel,1.2213446316991359
306,Lamb_education_Felipe,1.3111836997964093
307,Lamb_education_Rodrigo,1.9968072837046673
308,Lamb_education_Chet,0.8980911835188621
309,Lamb_education_Emery,1.4425072000723707
310,Lamb_education_Isabelle,2.144804993342211
311,Lamb_education_Lawrence,1.2555736973090683
312,Lamb_education_Randal,1.0677854742345034
313,Lamb_education_Faith,1.6620930364224589
314,Lamb_education_Robin,1.6147510935486316
315,Lamb_education_Maritza,0.6969307252812315
316,Lamb_education_Hui,1.2488567266031196
317,Lamb_education_Sara,1.3061581950981518
318,Lamb_education_Aldo,1.0063958276721015
319,Lamb_education_Maxwell,0.7954176280834915
320,Lamb_education_Sabrina,1.028243834115806
321,Lamb_education_Gabrielle,0.7476901649170555
322,Lamb_education_Alina,0.8358465547860061
323,Lamb_education_Mckenzie,1.154905669299744
324,Lamb_education_Stefan,1.3013234115915078
325,Lamb_education_Lemuel,2.0834696821900565
326,Lamb_education_Sylvester,0.47554492065353343
327,Lamb_education_Philomena,1.0386496203790971
328,Lamb_education_Willetta,4.149423658352232e-05
329,Lamb_education_Lucas,1.0101302221262713
330,Lamb_education_Lazaro,0.8725083239341302
331,Lamb_education_Rick,1.3805488767887204
332,Lamb_education_Jane,1.198956723382547
333,Lamb_education_Norris,1.1057226811481367
334,Lamb_education_Leopoldo,0.6888617637215528
335,Lamb_education_Kayla,1.2322583264405846
336,Lamb_education_Eula,0.13569622907413734
337,Lamb_education_Williams,1.1703274818291944
338,Lamb_education_Patsy,0.7900179524685167
339,Lamb_education_Princess,1.5266304032410025
340,Lamb_education_Kasha,0.9595268558172734
341,Lamb_education_Bettye,1.337101637568103
342,Lamb_education_Manuel,1.2575269588021567
343,Lamb_education_Heidi,1.2780172808841652
344,Lamb_education_Nathan,0.6033555711610487
345,Lamb_education_Dwayne,1.4274218098490294
346,Lamb_education_Augustine,0.7483021535102643
347,Lamb_education_Dolly,0.8082757621479418
348,Lamb_education_Phil,1.3342258916831031
349,Lamb_education_Felicia,0.7003273143904675
350,Lamb_education_Mae,1.711173500340832
351,Lamb_education_Junior,1.3866030929700193
352,Lamb_education_Ruben,1.3891185070764682
353,Lamb_education_Armando,1.307110636198877
354,Lamb_education_Hilary,1.112751893052303
355,Lamb_education_Marc,3.763753488491574
356,Lamb_education_Marty,1.6365154177074661
357,Lamb_education_Larissa,1.1032389008480104
358,Lamb_education_Hillary,0.9038359807864165
359,Lamb_education_Carlton,1.1833448465242251
360,Lamb_education_Wilbert,1.3388430022573363
361,Lamb_education_Sunny,1.1780139389907351
362,Lamb_education_Salvador,1.014729280155642
363,Lamb_education_Fred,1.0479025156942394
364,Lamb_education_Moses,1.734244009009009
365,Lamb_education_Terina,1.8527237688884404
366,Lamb_education_Emilie,1.226672090048606
367,Lamb_education_Garry,0.9535865893253088
368,Lamb_education_Logan,0.54090593633829
369,Lamb_education_Freddy,1.0224821715076071
370,Lamb_education_Vaughn,0.8534237033855161
371,Lamb_education_Wanda,1.3796279158993248
372,Lamb_education_Hellen,1.00054232338973
373,Lamb_education_Ellen,1.038626839721818
374,Lamb_education_Antonio,1.4910533342966232
375,Lamb_education_Hubert,2.872583822827125
376,Peacock_education_Weldon,3.0933800286199866
377,Peacock_education_Bianca,4.068602571988074
378,Peacock_education_Karyn,14.17397804077483
379,Peacock_education_Patience,3.575465409497955
380,Peacock_education_Karl,0.20830905060464516
381,Peacock_education_Lyle,13.953666770554221
382,Peacock_education_Anita,3.54269438912345
383,Peacock_education_Robbie,3.0729676306251426
384,Peacock_education_Pasquale,20.477452240848187
385,Peacock_education_Joshua,23.589850538701448
386,Peacock_education_Dustin,2.2496184169972127
387,Peacock_education_Forest,4.488725493986254
388,Peacock_education_Gilberto,16.21782813939671
389,Peacock_education_Shelly,8.323768020751826
390,Peacock_education_Ophelia,22.863933054961695
391,Peacock_education_Yolanda,3.7711394100387294
392,Peacock_education_Lucie,3.4170607708475558
393,Moose_education_Maria,6.928018361625078
394,Moose_education_Florence,3.3954725667965437
395,Moose_education_Marlon,3.22326956984127
396,Moose_education_Diane,10.363945784485006
397,Moose_education_Marina,2.4533086395833337
398,Moose_education_Rene,4.739565456751202
399,Moose_education_Lori,5.1941987125
400,Moose_education_Leland,10.382314462291419
401,Moose_education_Clark,4.392893300025775
402,Moose_education_Abbie,10.272669220925925
403,Moose_education_Gladys,6.024362855190473
404,Moose_education_Sasha,0.10189942291666668
405,Moose_education_Ricardo,8.106409441666667
406,Bull_education_Magaret,3.3967950410244803
407,Bull_education_Myra,3.1408940147746116
408,Bull_education_Dakota,5.594794891101258
409,Bull_education_Dan,5.301653630785894
410,Bull_education_Luke,7.213007646229283
411,Bull_education_Delia,9.793777689191653
412,Bull_education_Bryon,2.7594673313998204
413,Bull_education_Juan,2.956515201224847
414,Bull_education_Clarita,7.381632157877709
415,Bull_education_Kristal,7.918639112101202
416,Bull_education_Clarice,2.28818361912185
417,Bull_education_Arthur,6.669594042831957
418,Bull_education_Roland,4.187019742556269
419,Bull_education_Joseph,2.7507465146897427
420,Bull_education_Summer,3.202351779031553
421,Bull_education_Shona,50.215432806031934
422,Bull_education_Barry,19.492841009538992
423,Bull_education_Dania,2.903076844412913
424,Bull_education_Reynaldo,2.4820520277359606
425,Bull_education_Reina,3.05426453130962
426,Bull_education_Genie,3.3208553917625787
427,Bull_education_Tracey,2.9918153956343225
428,Bull_education_Lydia,4.052081465734362
429,Bull_education_Mario,4.628109592111162
430,Bull_education_Linnie,5.006632825423452
431,Bull_education_Miranda,6.124963364107483
432,Bull_education_Roseann,8.856432839901572
433,Bull_education_Racheal,5.839660244364758
434,Bull_education_Geneva,4.951070649208947
435,Bull_education_Krista,4.794925983653071
436,Bull_education_Patrina,1.3091357694945658
437,Bull_education_Lyn,3.8656450279098618
438,Bull_education_Jeffery,87.39291808873719
439,Bull_education_Dora,2.6914432377938287
440,Bull_education_Jae,11.554228746935213
441,Bull_education_Hayley,3.395378174995647
442,Bull_education_Pablo,2.827816525649821
443,Bull_education_Pamela,3.0999505688567854
444,Bull_education_Antonia,4.702686280852134
445,Bull_education_Venita,2.9416688852935757
446,Bull_education_Brain,6.5207674161720925
447,Bull_education_Fabiola,6.50136972321064
448,Bull_education_Sebastian,2.6892858771192794
449,Bull_education_Olive,4.184308358779574
450,Bull_education_Matilda,11.420663313439062
451,Bull_education_Elva,3.8418096024432256
452,Bull_education_Carl,8.747141128717509
453,Bull_education_Nichole,3.8957705869389554
454,Bull_education_Annette,3.501532500578302
455,Bull_education_Violeta,3.61393183160218
456,Bull_education_Stewart,6.367139476627567
457,Bull_education_Brady,3.360007333058344
458,Bull_education_Nolan,2.847759008215273
459,Bull_education_Mervin,3.3223145035077586
460,Bull_education_Lenny,3.079771938811148
461,Bull_education_Dottie,18.561886550183395
462,Bull_education_Nina,7.383138584343142
463,Bull_education_Gregory,1.559198873830994
464,Bull_education_Kendra,10.14973187582756
465,Bull_education_Brandi,3.447236007719879
466,Bull_education_Brenda,3.677658712894149
467,Bull_education_Bernice,9.825578250551837
468,Bull_education_Miquel,4.115415008793303
469,Bobcat_education_Toni,4.444616577752647
470,Bobcat_education_Seth,0.0
471,Bobcat_education_Hollis,6.200168293936279
472,Bobcat_education_Coleman,4.0130157834923885
473,Bobcat_education_Jayne,3.3409201433820597
474,Bobcat_education_Karin,1.9296883175536865
475,Bobcat_education_Rosalva,3.2111232750553005
476,Bobcat_education_Rodrick,1.2630315074104135
477,Bobcat_education_Emile,0.15654468051086284
478,Bobcat_education_Miki,1.3718183641295467
479,Bobcat_education_Alissa,1.88518593511213
480,Bobcat_education_Monte,3.1731543075478146
481,Bobcat_education_Barbra,0.0
482,Bobcat_education_Marisha,2.951336267079368
483,Bobcat_education_Dylan,2.735368907468218
484,Bobcat_education_Whitney,17.222134044716906
485,Bobcat_education_Angela,3.4114471800318844
486,Crow_education_Omer,10.519325835905565
487,Crow_education_Keisha,7.522969001354669
488,Crow_education_Kate,4.22795621578431
489,Crow_education_Winston,13.194519830775329
490,Crow_education_Marlin,10.931716640877791
491,Wolf_education_Cody,3.401549632120753
492,Wolf_education_Roderick,2.346490933170334
493,Wolf_education_Anisa,7.908800805853318
494,Wolf_education_Dolores,2.1290846888452943
495,Wolf_education_Katie,3.53318691283149
496,Wolf_education_Miguel,2.3616539808131285
497,Wolf_education_Tammie,3.8470602560830356
498,Wolf_education_Laurinda,4.393511779865641
499,Wolf_education_Vivian,2.9914165954009886
500,Wolf_education_Dorris,9.838599378460923
501,Wolf_education_Cheryl,1.9017900231074663
502,Wolf_education_Arnulfo,2.5954572362075616
503,Wolf_education_Clarissa,2.8282371735762766
504,Wolf_education_Loren,7.0233678647115125
505,Wolf_education_Joaquin,10.7407037414966
506,Wolf_education_Tori,7.381515108156689
507,Wolf_education_Ursula,3.772908800959661
508,Wolf_education_Bobby,3.390464600803634
509,Wolf_education_Josefa,3.8298609722222228
510,Wolf_education_Eulalia,3.197678205685204
511,Hog_education_Hallie,7.867125852326449
512,Hog_education_Wayne,7.689556724065053
513,Hog_education_Jordan,3.171405594471587
514,Hog_education_Darryl,2.570008213483523
515,Hog_education_Donnie,4.635234854135588
516,Hog_education_Casandra,15.661357175187034
517,Hog_education_Janell,47.04051935689521
518,Hog_education_Madge,4.747870640534433
519,Hog_education_Rachael,7.43490745850157
520,Hog_education_Josh,8.732651274309564
521,Hog_education_Beth,2.9801146700164214
522,Hog_education_Sonia,13.353864081298152
523,Hog_education_Luvenia,9.504070346562848
524,Hog_education_Cathleen,14.121767527428265
525,Hog_education_Jared,3.879275244093691
526,Hog_education_Bruno,6.90980282290772
527,Hog_education_Caridad,21.974895985483307
528,Hog_education_Roberto,7.757292293948907
529,Hog_education_George,11.593976735764919
530,Hog_education_Jewel,3.0265937921300976
531,Hog_education_Leandro,8.880584133682579
532,Hog_education_Odell,13.472978325319685
533,Hog_education_Robert,6.649703154691267
534,Hog_education_Haywood,14.762602226798942
535,Eagle_education_Raul,15.81064731206408
536,Eagle_education_Roman,13.533946059346531
537,Eagle_education_Jewell,5.3571486917192495
538,Eagle_education_Cassie,5.639095394915603
539,Eagle_education_Peter,13.901732125436089
540,Eagle_education_Shanna,11.264612060094668
541,Eagle_education_Eileen,5.797410090164565
542,Eagle_education_Lino,5.3404513685580195
543,Eagle_education_Wesley,7.155811365322592
544,Eagle_education_Sheena,2.691762224300522
545,Eagle_education_Shante,10.555923057201635
546,Eagle_education_Brianne,23.11941110454886
547,Eagle_education_Samantha,7.914343072253065
548,Eagle_education_April,2.6768305059836237
549,Eagle_education_Sherrill,14.1149609003351
550,Eagle_education_Brooke,13.301665931139851
551,Eagle_education_Alberto,10.527419803030876
552,Eagle_education_Norah,19.877838471186216
553,Eagle_education_Will,7.160474311860498
554,Eagle_education_Petra,10.253095463816829
555,Eagle_education_Maragret,6.904853986864246
556,Eagle_education_Edith,8.765456764276898
557,Eagle_education_Teresa,6.549877635537709
558,Eagle_education_Luther,15.947442043059041
559,Eagle_education_Paul,2.6917509813461074
560,Eagle_education_Shana,7.623350195638048
561,Cockatoo_education_Helene,14.42682134072323
562,Cockatoo_education_Eunice,11.57652811385347
563,Cockatoo_education_Mayra,2.0187800649674945
564,Cockatoo_education_Sheryl,11.660769913858555
565,Cockatoo_education_Melanie,1.2812012397119341
566,Cockatoo_education_Collin,13.333980252252939
567,Cockatoo_education_Laurence,5.845724481839792
568,Cockatoo_education_Brendan,2.349224232996503
569,Cockatoo_education_Joel,2.5792671474720152
570,Cockatoo_education_Jack,0.9852241705213866
571,Cockatoo_education_Magdalena,4.655730648432577
572,Cockatoo_education_Shawn,10.08671237817749
573,Cockatoo_education_Brigitte,10.070390738069595
574,Cockatoo_education_Claudine,5.416724555402246
575,Cockatoo_education_Joeann,14.510219870452236
576,Cockatoo_education_Erik,4.626411017701263
577,Cockatoo_education_Clifton,0.0922050622567358
578,Cockatoo_education_Victoria,4.413605757993155
579,Cockatoo_education_Charity,4.50167260121234
580,Cockatoo_education_Nelda,6.8470320894355865
581,Cockatoo_education_Terrence,8.361311916267912
582,Cockatoo_education_Maynard,17.328475031950084
583,Cockatoo_education_Doreen,3.8104130296739287
584,Cockatoo_education_Christi,0.6791214922238181
585,Cockatoo_education_Gussie,39.334427175582064
586,Cockatoo_education_Jon,4.144073713227193
587,Cockatoo_education_Deloris,9.090054527250096
588,Cockatoo_education_Evangeline,7.987916577761669
589,Cockatoo_education_Rita,2.7199876931729263
590,Cockatoo_education_Latrice,1.1929546104498376
591,Cockatoo_education_Arlen,9.030404151090343
592,Cockatoo_education_Flora,23.186379144715247
593,Cockatoo_education_Orlando,5.390752176804806
594,Cockatoo_education_Julio,7.217164320999842
595,Cockatoo_education_Julia,3.169837936852093
596,Cockatoo_education_Janet,12.232714962677761
597,Cockatoo_education_Minh,3.485427724147473
598,Cockatoo_education_Oliver,3.6923087109022723
599,Cockatoo_education_Marva,5.751700355354268
600,Cockatoo_education_June,3.9174253272453634
601,Cockatoo_education_Lionel,10.206529266723843
602,Cockatoo_education_Amira,6.345439184712652
603,Cockatoo_education_Tyler,14.260152523601395
