timestamp,Bear,Bobcat,Bull,Cockatoo,Crow,Eagle,Fox,Gator,Hog,Lamb,Moose,Mouse,Panther,Peacock,Rat,Robin,Shrew,Swan,Wolf
2016-06-18,19.170833333333334,25.254166666666666,29.883333333333336,20.020833333333332,23.1375,21.945833333333336,35.645833333333336,27.020833333333332,26.037499999999998,13.125,23.1375,14.645833333333334,27.020833333333332,21.095833333333335,23.983333333333334,14.645833333333334,14.645833333333334,19.625,12.158333333333333
2016-06-19,21.208333333333332,22.429166666666664,29.291666666666668,21.733333333333334,25.40416666666667,24.679166666666664,39.00416666666667,26.229166666666668,28.608333333333334,14.25,25.40416666666667,15.987499999999999,26.229166666666668,22.03333333333333,25.379166666666666,15.987499999999999,15.987499999999999,22.537499999999998,15.766666666666666
2016-06-20,18.45,26.15416666666667,29.304166666666664,23.895833333333332,25.733333333333334,25.625,39.958333333333336,26.008333333333336,22.724999999999998,15.416666666666666,25.733333333333334,17.529166666666665,26.008333333333336,24.875,26.583333333333332,17.529166666666665,17.529166666666665,19.945833333333333,15.266666666666666
2016-06-21,18.679166666666667,26.625,29.679166666666664,19.770833333333332,19.454166666666666,26.175,38.25416666666667,25.445833333333336,22.754166666666666,15.208333333333334,19.454166666666666,17.4875,25.445833333333336,25.479166666666668,25.52916666666667,17.4875,17.4875,20.833333333333332,15.308333333333332
2016-06-22,15.770833333333334,25.400000000000002,29.462500000000002,16.945833333333333,17.9625,23.900000000000002,38.2125,27.454166666666666,23.495833333333334,15.916666666666666,17.9625,18.3125,27.454166666666666,24.65416666666667,25.183333333333334,18.3125,18.3125,17.708333333333332,15.041666666666666
2016-06-23,17.708333333333332,27.016666666666666,29.00833333333333,16.041666666666668,18.712500000000002,24.129166666666666,37.75,28.55,18.979166666666668,15.291666666666666,18.712500000000002,19.066666666666666,28.55,22.087500000000002,24.179166666666664,19.066666666666666,19.066666666666666,19.395833333333332,14.533333333333333
2016-06-24,17.758333333333333,24.224999999999998,28.2375,17.795833333333334,20.545833333333334,23.150000000000002,37.516666666666666,29.316666666666666,22.245833333333334,14.916666666666666,20.545833333333334,16.854166666666668,29.316666666666666,23.704166666666666,25.129166666666666,16.854166666666668,16.854166666666668,19.116666666666667,13.141666666666666
2016-06-25,18.916666666666668,19.458333333333332,26.662499999999998,21.3875,23.587500000000002,23.400000000000002,36.69166666666667,29.704166666666666,28.004166666666666,14.125,23.587500000000002,15.608333333333334,29.704166666666666,23.183333333333334,25.058333333333334,15.608333333333334,15.608333333333334,21.1125,13.783333333333333
2016-06-26,18.258333333333333,22.15416666666667,29.070833333333336,24.8125,25.229166666666668,23.5625,36.112500000000004,27.058333333333334,26.016666666666666,13.833333333333334,25.229166666666668,15.641666666666666,27.058333333333334,23.2625,24.704166666666666,15.641666666666666,15.641666666666666,20.349999999999998,13.929166666666667
2016-06-27,17.849999999999998,26.662499999999998,29.145833333333332,22.96666666666667,24.47083333333333,23.258333333333336,36.96666666666667,27.495833333333334,21.033333333333335,14.708333333333334,24.47083333333333,17.695833333333333,27.495833333333334,23.5625,25.120833333333334,17.695833333333333,17.695833333333333,20.066666666666666,13.8375
2016-06-28,16.666666666666668,29.058333333333334,26.991666666666664,21.233333333333334,21.833333333333332,23.316666666666666,38.44166666666667,27.804166666666664,19.558333333333334,13.166666666666666,21.833333333333332,15.370833333333332,27.804166666666664,25.416666666666668,25.108333333333334,15.370833333333332,15.370833333333332,19.145833333333332,12.245833333333332
2016-06-29,14.645833333333334,27.641666666666666,28.09166666666667,17.708333333333332,19.9875,23.191666666666666,36.108333333333334,26.599999999999998,21.854166666666668,14.291666666666666,19.9875,14.2875,26.599999999999998,23.84166666666667,23.962500000000002,14.2875,14.2875,16.579166666666666,12.941666666666668
2016-06-30,16.962500000000002,25.2,29.787499999999998,18.708333333333332,21.72083333333333,23.65416666666667,31.008333333333336,26.891666666666666,21.587500000000002,14.791666666666666,21.72083333333333,16.666666666666668,26.891666666666666,22.15416666666667,24.079166666666666,16.666666666666668,16.666666666666668,18.916666666666668,12.341666666666667
2016-07-01,16.05,25.458333333333332,29.4875,18.733333333333334,18.420833333333334,23.133333333333336,30.945833333333336,26.59583333333333,17.808333333333334,14.375,18.420833333333334,15.733333333333334,26.59583333333333,24.212500000000002,25.53333333333333,15.733333333333334,15.733333333333334,18.620833333333334,11.470833333333333
2016-07-02,16.579166666666666,25.075,29.96666666666667,17.745833333333334,17.095833333333335,22.15833333333333,33.75,26.079166666666666,21.245833333333334,13.833333333333334,17.095833333333335,15.112499999999999,26.079166666666666,23.745833333333334,24.1875,15.112499999999999,15.112499999999999,18.591666666666665,12.466666666666667
2016-07-03,16.379166666666666,26.441666666666666,30.141666666666666,18.154166666666665,20.808333333333334,21.879166666666666,36.0625,28.150000000000002,22.175,14.541666666666666,20.808333333333334,15.945833333333333,28.150000000000002,19.349999999999998,20.958333333333332,15.945833333333333,15.945833333333333,18.516666666666666,13.570833333333333
2016-07-04,16.683333333333334,27.683333333333334,30.90416666666667,20.879166666666666,22.462500000000002,21.95,37.354166666666664,29.47083333333333,22.495833333333334,14.291666666666666,22.462500000000002,16.400000000000002,29.47083333333333,20.579166666666666,21.766666666666666,16.400000000000002,16.400000000000002,18.354166666666668,13.870833333333332
2016-07-05,16.108333333333334,25.416666666666668,30.458333333333332,23.037499999999998,23.879166666666666,25.791666666666668,36.975,30.25,24.21666666666667,14.625,23.879166666666666,17.5625,30.25,26.900000000000002,27.733333333333334,17.5625,17.5625,17.741666666666667,12.883333333333333
2016-07-06,15.529166666666667,23.8,30.587500000000002,24.287499999999998,25.2,28.34583333333333,35.954166666666666,30.037499999999998,24.787499999999998,13.833333333333334,25.2,16.879166666666666,30.037499999999998,27.545833333333334,29.337500000000002,16.879166666666666,16.879166666666666,17.116666666666667,15.041666666666666
2016-07-07,15.4125,24.016666666666666,30.520833333333332,23.545833333333334,24.316666666666666,28.208333333333332,35.52916666666667,30.15833333333333,23.916666666666668,16.25,24.316666666666666,18.554166666666667,30.15833333333333,26.974999999999998,29.525000000000002,18.554166666666667,18.554166666666667,17.058333333333334,16.416666666666668
2016-07-08,16.420833333333334,27.404166666666665,30.704166666666666,22.920833333333334,19.545833333333334,26.15416666666667,36.65833333333333,30.2375,22.266666666666666,16.458333333333332,19.545833333333334,18.629166666666666,30.2375,27.145833333333332,28.40833333333333,18.629166666666666,18.629166666666666,18.004166666666666,16.733333333333334
2016-07-09,17.875,29.599999999999998,30.72083333333333,23.133333333333336,17.145833333333332,21.675,37.829166666666666,30.09583333333333,22.8875,18.041666666666668,17.145833333333332,19.095833333333335,30.09583333333333,27.633333333333336,29.195833333333336,19.095833333333335,19.095833333333335,19.712500000000002,17.849999999999998
2016-07-10,18.533333333333335,22.8625,29.65833333333333,17.8375,17.2625,23.075,37.56666666666667,28.579166666666666,23.6125,17.291666666666668,17.2625,18.829166666666666,28.579166666666666,25.670833333333334,26.8,18.829166666666666,18.829166666666666,19.441666666666666,16.0
2016-07-11,17.995833333333334,16.229166666666668,30.6125,18.416666666666668,20.683333333333334,22.52916666666667,36.57083333333333,29.09583333333333,26.849999999999998,15.541666666666666,20.683333333333334,17.587500000000002,29.09583333333333,24.787499999999998,26.083333333333332,17.587500000000002,17.587500000000002,19.724999999999998,14.429166666666667
2016-07-12,16.791666666666668,20.741666666666667,30.229166666666668,23.162499999999998,22.866666666666664,24.070833333333336,35.92916666666667,28.9875,26.129166666666666,14.458333333333334,22.866666666666664,15.141666666666666,28.9875,25.358333333333334,26.433333333333334,15.141666666666666,15.141666666666666,18.175,12.429166666666667
2016-07-13,19.195833333333333,22.495833333333334,31.233333333333334,25.34166666666667,25.90416666666667,22.875,36.67916666666667,27.425,25.229166666666668,13.458333333333334,25.90416666666667,15.058333333333335,27.425,25.25,27.641666666666666,15.058333333333335,15.058333333333335,20.849999999999998,12.516666666666666
2016-07-14,17.341666666666665,24.212500000000002,30.695833333333336,25.858333333333334,23.825,27.8875,37.87083333333333,28.141666666666666,19.408333333333335,14.291666666666666,23.825,16.6875,28.141666666666666,28.008333333333336,30.041666666666668,16.6875,16.6875,20.075,13.616666666666667
2016-07-15,16.754166666666666,26.1125,31.270833333333332,22.995833333333334,21.195833333333333,28.266666666666666,38.27916666666667,28.445833333333336,20.366666666666667,14.583333333333334,21.195833333333333,16.349999999999998,28.445833333333336,27.108333333333334,29.379166666666666,16.349999999999998,16.349999999999998,18.825,18.3
2016-07-16,17.220833333333335,25.55416666666667,30.429166666666664,19.779166666666665,19.166666666666668,25.900000000000002,37.32083333333333,28.804166666666664,22.270833333333332,16.625,19.166666666666668,20.962500000000002,28.804166666666664,24.8875,27.28333333333333,20.962500000000002,20.962500000000002,18.891666666666666,16.470833333333335
2016-07-17,16.287499999999998,25.704166666666666,30.52916666666667,21.195833333333333,21.75,26.883333333333336,36.295833333333334,28.59583333333333,23.6375,17.458333333333332,21.75,21.96666666666667,28.59583333333333,26.7375,27.233333333333334,21.96666666666667,21.96666666666667,17.683333333333334,17.729166666666668
2016-07-18,16.625,28.708333333333332,30.720833333333335,22.933333333333334,23.087500000000002,26.479166666666668,34.0625,28.566666666666666,25.058333333333334,20.458333333333332,23.087500000000002,22.558333333333334,28.566666666666666,27.2625,27.575,22.558333333333334,22.558333333333334,17.683333333333334,21.129166666666666
2016-07-19,16.462500000000002,29.8625,30.34583333333333,19.004166666666666,18.416666666666668,25.245833333333334,35.00416666666667,27.075,25.883333333333336,23.916666666666668,18.416666666666668,25.916666666666668,27.075,25.8625,27.3875,25.916666666666668,25.916666666666668,17.625,19.925
2016-07-20,16.6875,30.379166666666666,30.8625,18.325,19.9875,23.995833333333334,35.574999999999996,28.645833333333332,27.599999999999998,18.541666666666668,19.9875,24.641666666666666,28.645833333333332,26.291666666666668,25.974999999999998,24.641666666666666,24.641666666666666,17.895833333333332,18.308333333333334
2016-07-21,17.150000000000002,29.8875,31.1125,22.566666666666666,23.425,25.287499999999998,37.9,27.783333333333335,29.045833333333334,16.875,23.425,19.620833333333334,27.783333333333335,26.204166666666666,27.0625,19.620833333333334,19.620833333333334,17.858333333333334,18.025000000000002
2016-07-22,17.825,31.045833333333334,31.645833333333332,27.516666666666666,26.391666666666666,27.733333333333334,38.645833333333336,27.916666666666668,29.791666666666668,18.083333333333332,26.391666666666666,20.416666666666668,27.916666666666668,27.7625,28.866666666666664,20.416666666666668,20.416666666666668,19.2375,16.458333333333332
2016-07-23,18.416666666666668,25.787499999999998,31.666666666666668,25.141666666666666,23.370833333333334,29.258333333333336,38.21666666666666,27.400000000000002,24.375,17.541666666666668,23.370833333333334,21.891666666666666,27.400000000000002,30.083333333333332,31.6875,21.891666666666666,21.891666666666666,20.474999999999998,17.266666666666666
2016-07-24,17.295833333333334,25.295833333333334,31.733333333333334,23.7625,20.791666666666668,27.858333333333334,37.204166666666666,27.958333333333332,25.84583333333333,16.541666666666668,20.791666666666668,19.8125,27.958333333333332,30.366666666666664,31.204166666666666,19.8125,19.8125,19.6125,15.770833333333334
2016-07-25,17.408333333333335,27.675,29.84583333333333,21.90416666666667,22.75,26.375,36.225,28.079166666666666,25.72083333333333,16.125,22.75,19.2375,28.079166666666666,31.054166666666664,31.962500000000002,19.2375,19.2375,19.933333333333334,14.445833333333333
2016-07-26,19.558333333333334,28.983333333333334,26.570833333333336,21.55,23.395833333333332,27.058333333333334,38.204166666666666,29.208333333333332,27.570833333333336,16.333333333333332,23.395833333333332,18.516666666666666,29.208333333333332,30.133333333333336,30.974999999999998,18.516666666666666,18.516666666666666,22.891666666666666,15.754166666666668
2016-07-27,18.291666666666668,28.0625,26.291666666666668,22.47083333333333,23.758333333333336,27.570833333333336,38.47083333333333,29.8625,24.070833333333336,17.208333333333332,23.758333333333336,19.958333333333332,29.8625,27.3125,30.804166666666664,19.958333333333332,19.958333333333332,21.525000000000002,15.520833333333334
2016-07-28,16.779166666666665,28.358333333333334,27.65833333333333,23.025000000000002,22.795833333333334,25.766666666666666,37.74583333333333,30.099999999999998,20.779166666666665,15.375,22.795833333333334,18.445833333333333,30.099999999999998,27.8625,28.849999999999998,18.445833333333333,18.445833333333333,19.766666666666666,16.591666666666665
2016-07-29,17.1125,28.445833333333336,29.229166666666668,22.245833333333334,20.245833333333334,25.458333333333332,37.30416666666667,27.758333333333336,21.325,16.666666666666668,20.245833333333334,19.066666666666666,27.758333333333336,26.724999999999998,27.650000000000002,19.066666666666666,19.066666666666666,19.908333333333335,15.320833333333333
2016-07-30,16.391666666666666,28.245833333333334,30.025000000000002,18.45,20.054166666666667,24.116666666666664,32.704166666666666,27.933333333333334,22.858333333333334,16.333333333333332,20.054166666666667,18.554166666666667,27.933333333333334,25.166666666666668,27.316666666666666,18.554166666666667,18.554166666666667,19.008333333333333,14.158333333333333
2016-07-31,17.104166666666668,28.400000000000002,30.291666666666668,21.429166666666664,21.825,25.129166666666666,33.47083333333333,28.258333333333336,24.041666666666668,15.041666666666666,21.825,18.2625,28.258333333333336,24.629166666666666,27.566666666666666,18.2625,18.2625,19.054166666666667,14.058333333333332
2016-08-01,17.8125,28.175,30.09166666666667,22.508333333333336,23.504166666666666,22.983333333333334,31.645833333333332,28.520833333333332,25.1125,14.541666666666666,23.504166666666666,15.354166666666666,28.520833333333332,27.458333333333332,28.125,15.354166666666666,15.354166666666666,19.4875,13.9375
2016-08-02,16.929166666666667,28.441666666666666,30.183333333333334,22.025000000000002,23.208333333333332,22.645833333333332,30.75,28.40833333333333,26.9375,17.625,23.208333333333332,18.570833333333333,28.40833333333333,26.416666666666668,27.6125,18.570833333333333,18.570833333333333,19.416666666666668,16.8875
2016-08-03,16.708333333333332,26.77916666666667,30.912499999999998,21.941666666666666,22.766666666666666,21.933333333333334,30.983333333333334,27.5,28.087500000000002,17.333333333333332,22.766666666666666,20.054166666666667,27.5,23.8125,25.045833333333334,20.054166666666667,20.054166666666667,18.733333333333334,15.766666666666666
2016-08-04,15.683333333333335,23.329166666666666,30.8625,23.954166666666666,25.77916666666667,22.275000000000002,32.666666666666664,25.90416666666667,25.145833333333332,16.208333333333332,25.77916666666667,18.575,25.90416666666667,23.754166666666666,25.4375,18.575,18.575,17.3,15.920833333333334
2016-08-05,16.570833333333333,24.166666666666668,30.908333333333335,24.479166666666668,25.5625,23.52916666666667,32.233333333333334,27.224999999999998,21.77916666666667,16.125,25.5625,18.445833333333333,27.224999999999998,23.941666666666666,25.391666666666666,18.445833333333333,18.445833333333333,18.179166666666667,15.616666666666667
2016-08-06,15.920833333333334,25.454166666666666,30.983333333333334,22.754166666666666,23.7375,25.733333333333334,35.041666666666664,27.233333333333334,22.383333333333336,17.541666666666668,23.7375,19.3875,27.233333333333334,26.191666666666666,27.379166666666666,19.3875,19.3875,17.395833333333332,17.8875
2016-08-07,16.716666666666665,26.445833333333336,31.458333333333332,20.787499999999998,21.400000000000002,24.883333333333336,36.8125,26.454166666666666,23.083333333333332,17.75,21.400000000000002,20.891666666666666,26.454166666666666,25.433333333333334,27.820833333333336,20.891666666666666,20.891666666666666,17.4375,16.091666666666665
2016-08-08,17.058333333333334,25.583333333333332,31.52916666666667,22.1375,21.875,23.59583333333333,37.708333333333336,25.037499999999998,23.520833333333332,15.208333333333334,21.875,17.7,25.037499999999998,20.433333333333334,25.7375,17.7,17.7,18.604166666666668,13.716666666666667
2016-08-09,17.366666666666667,27.75833333333333,31.77916666666667,22.84583333333333,22.8125,24.087500000000002,32.737500000000004,26.03333333333333,26.016666666666666,13.75,22.8125,15.558333333333332,26.03333333333333,22.2,24.262500000000003,15.558333333333332,15.558333333333332,19.116666666666667,12.454166666666666
2016-08-10,16.891666666666666,22.883333333333336,32.24166666666667,25.120833333333334,27.2625,27.662499999999998,32.44583333333333,26.370833333333334,26.741666666666664,14.375,27.2625,15.570833333333333,26.370833333333334,26.945833333333336,29.241666666666664,15.570833333333333,15.570833333333333,18.820833333333333,13.016666666666666
2016-08-11,16.825,21.849999999999998,32.0375,25.212500000000002,27.7625,28.462500000000002,31.224999999999998,27.5125,24.470833333333335,15.416666666666666,27.7625,18.520833333333332,27.5125,28.099999999999998,30.691666666666666,18.520833333333332,18.520833333333332,18.745833333333334,15.1625
2016-08-12,16.6625,22.916666666666668,31.59166666666667,26.97083333333333,22.21666666666667,28.183333333333334,34.69583333333333,27.545833333333334,23.195833333333336,16.75,22.21666666666667,19.75,27.545833333333334,28.94583333333333,31.354166666666668,19.75,19.75,19.1875,16.708333333333332
2016-08-13,17.254166666666666,23.916666666666668,28.391666666666666,26.420833333333334,17.775000000000002,30.425,35.61666666666667,27.145833333333332,22.866666666666664,16.791666666666668,17.775000000000002,19.683333333333334,27.145833333333332,29.78333333333333,32.137499999999996,19.683333333333334,19.683333333333334,19.8,15.200000000000001
2016-08-14,16.433333333333334,25.412499999999998,24.3875,23.645833333333332,21.020833333333332,29.712500000000002,35.25,27.108333333333334,22.941666666666666,15.916666666666666,21.020833333333332,18.933333333333334,27.108333333333334,29.075,32.083333333333336,18.933333333333334,18.933333333333334,18.754166666666666,14.916666666666666
2016-08-15,15.991666666666667,26.879166666666666,22.795833333333334,21.412499999999998,21.420833333333334,27.683333333333334,36.72083333333333,28.629166666666666,23.008333333333336,17.833333333333332,21.420833333333334,18.170833333333334,28.629166666666666,26.9375,28.816666666666666,18.170833333333334,18.170833333333334,18.275000000000002,15.283333333333333
2016-08-16,16.266666666666666,25.8125,23.641666666666666,24.27916666666667,18.333333333333332,28.40416666666667,37.0375,26.616666666666664,23.316666666666666,18.375,18.333333333333332,18.20416666666667,26.616666666666664,27.4375,29.258333333333336,18.20416666666667,18.20416666666667,18.89166666666667,16.841666666666665
2016-08-17,16.779166666666665,26.491666666666664,25.1375,21.849999999999998,21.6125,27.05,36.80833333333333,28.454166666666666,24.15833333333333,17.75,21.6125,19.758333333333333,28.454166666666666,28.429166666666664,29.708333333333332,19.758333333333333,19.758333333333333,19.120833333333334,15.870833333333332
2016-08-18,17.45,24.491666666666664,25.554166666666664,22.183333333333334,21.7375,25.295833333333334,34.44166666666667,27.433333333333334,24.420833333333334,18.291666666666668,21.7375,19.954166666666666,27.433333333333334,26.741666666666664,27.941666666666666,19.954166666666666,19.954166666666666,19.391666666666666,15.541666666666666
2016-08-19,17.233333333333334,24.208333333333332,27.958333333333332,21.650000000000002,21.879166666666666,26.479166666666668,33.895833333333336,28.608333333333334,21.295833333333334,16.875,21.879166666666666,17.537499999999998,28.608333333333334,25.520833333333332,28.379166666666666,17.537499999999998,17.537499999999998,18.833333333333332,15.354166666666666
2016-08-20,17.004166666666666,22.708333333333332,25.4375,23.34166666666667,23.712500000000002,25.895833333333332,31.925,29.104166666666668,17.3125,16.0,23.712500000000002,17.2,29.104166666666668,26.541666666666668,28.275000000000002,17.2,17.2,18.320833333333333,15.408333333333333
2016-08-21,17.008333333333333,24.270833333333332,24.829166666666666,20.724999999999998,22.34583333333333,24.766666666666666,31.754166666666666,29.841666666666665,18.591666666666665,16.0,22.34583333333333,17.841666666666665,29.841666666666665,25.53333333333333,26.395833333333332,17.841666666666665,17.841666666666665,18.158333333333335,16.037499999999998
2016-08-22,16.791666666666668,25.004166666666666,27.19583333333333,16.695833333333333,16.404166666666665,22.166666666666668,31.34166666666667,29.858333333333334,22.566666666666666,18.0,16.404166666666665,19.929166666666667,29.858333333333334,23.254166666666666,25.25,19.929166666666667,19.929166666666667,18.066666666666666,18.041666666666668
2016-08-23,17.570833333333333,23.679166666666664,29.120833333333334,17.458333333333332,20.208333333333332,20.7625,30.208333333333332,29.820833333333336,23.6125,19.166666666666668,20.208333333333332,22.458333333333332,29.820833333333336,23.191666666666666,24.320833333333336,22.458333333333332,22.458333333333332,18.845833333333335,15.316666666666668
2016-08-24,16.724999999999998,19.8625,28.775000000000002,21.40833333333333,22.59166666666667,22.870833333333334,31.712500000000002,28.075,22.46666666666667,17.791666666666668,22.59166666666667,24.575,28.075,23.7625,24.974999999999998,24.575,24.575,18.266666666666666,14.549999999999999
2016-08-25,16.3625,19.537499999999998,28.037499999999998,23.358333333333334,24.525000000000002,24.604166666666668,32.40416666666667,28.575,19.683333333333334,16.75,24.525000000000002,22.829166666666666,28.575,26.641666666666666,26.508333333333336,22.829166666666666,22.829166666666666,17.795833333333334,14.387500000000001
2016-08-26,18.820833333333333,20.770833333333332,27.675,23.191666666666666,23.366666666666664,27.633333333333336,32.4125,28.183333333333334,18.283333333333335,15.708333333333334,23.366666666666664,21.7,28.183333333333334,28.4875,30.229166666666668,21.7,21.7,19.441666666666666,14.725
2016-08-27,18.5625,21.483333333333334,27.849999999999998,21.3625,22.229166666666668,25.633333333333336,32.0375,27.90416666666667,18.470833333333335,16.291666666666668,22.229166666666668,21.104166666666668,27.90416666666667,27.516666666666666,29.241666666666664,21.104166666666668,21.104166666666668,19.008333333333333,13.720833333333333
2016-08-28,18.337500000000002,22.787499999999998,26.741666666666664,23.712500000000002,23.0625,24.770833333333332,31.875,27.97083333333333,22.433333333333334,17.791666666666668,23.0625,18.7625,27.97083333333333,25.95,27.25,18.7625,18.7625,18.995833333333334,15.683333333333332
2016-08-29,17.816666666666666,24.125,26.125,20.670833333333334,19.691666666666666,26.45,34.21666666666667,26.629166666666666,25.133333333333336,16.75,19.691666666666666,19.087500000000002,26.629166666666666,26.2625,28.150000000000002,19.087500000000002,19.087500000000002,18.129166666666666,15.512500000000001
2016-08-30,19.037499999999998,25.96666666666667,27.179166666666664,18.5625,20.2625,24.508333333333336,35.108333333333334,25.958333333333332,21.983333333333334,16.291666666666668,20.2625,19.708333333333332,25.958333333333332,26.558333333333334,27.7625,19.708333333333332,19.708333333333332,20.283333333333335,17.270833333333332
2016-08-31,17.945833333333333,27.054166666666664,28.325,19.462500000000002,21.333333333333332,26.333333333333332,34.854166666666664,25.662499999999998,20.783333333333335,16.666666666666668,21.333333333333332,18.3125,25.662499999999998,26.666666666666668,27.670833333333334,18.3125,18.3125,19.329166666666666,15.004166666666668
2016-09-01,16.654166666666665,25.4875,29.070833333333336,17.920833333333334,17.891666666666666,22.77916666666667,34.42916666666667,25.958333333333332,19.633333333333333,16.125,17.891666666666666,18.075,25.958333333333332,23.6125,25.15833333333333,18.075,18.075,17.929166666666667,13.924999999999999
2016-09-02,17.941666666666666,25.083333333333332,27.229166666666668,15.916666666666666,15.887500000000001,21.462500000000002,34.395833333333336,26.729166666666668,18.8,16.708333333333332,15.887500000000001,17.0,26.729166666666668,21.995833333333334,23.7375,17.0,17.0,18.820833333333333,15.554166666666667
